,Engine Size(L),Cylinders,Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Fuel Type_D,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z
3458,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
445,1.786097419660716,1.2897915940941798,1.3514111102354185,-1.1609822422593177,0,0,0,0,1
2864,0.9070362127185984,1.2897915940941798,0.5029874608373506,-0.6088576012151425,0,0,0,0,1
3662,0.32099540809051946,0.20642873888631294,0.4011766229095822,-0.6088576012151425,0,0,0,1,0
5261,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
1413,-0.851086201165638,-0.8769341163215539,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
452,1.3465668161896571,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,0,1
5014,-1.1441066034796774,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
4922,-0.851086201165638,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
5028,-0.11853519538053964,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
5160,-0.851086201165638,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
3758,-0.11853519538053964,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
14,1.1268015144541277,1.2897915940941798,1.24960027230765,-1.1609822422593177,0,0,0,0,1
4836,0.3942505086690294,0.20642873888631294,0.4011766229095822,-0.6088576012151425,0,0,0,1,0
3076,-0.338300497116069,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,1,0
3332,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
945,-0.851086201165638,-0.8769341163215539,-0.4811839724644082,0.21932936035112033,0,0,0,0,1
5414,1.493077017346677,1.2897915940941798,1.9283391918261044,-1.4370445627814052,0,0,0,0,1
4727,-0.5580657988515988,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
247,-0.5580657988515988,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
4099,-0.11853519538053964,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,0,1
360,0.32099540809051946,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
5443,1.5663321179251866,1.2897915940941798,1.0459785964521138,-1.022951081998274,0,0,0,1,0
5503,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,0,1
5281,-0.851086201165638,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
1905,-0.11853519538053964,0.20642873888631294,0.3672396769336596,-0.6088576012151425,0,0,0,0,1
1776,1.1268015144541277,1.2897915940941798,1.521095840115032,-1.2990134025203615,0,0,0,0,1
5413,1.493077017346677,1.2897915940941798,1.181726380355805,-1.1609822422593177,0,0,0,0,1
4235,-0.4848106982730888,-0.8769341163215539,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
5407,1.3465668161896571,1.2897915940941798,0.8762938665725003,-0.8849199217372301,0,0,0,1,0
2052,0.32099540809051946,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
4035,-0.11853519538053964,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,0,1
2778,-0.4848106982730888,-0.3352526887176205,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
1592,-0.9975964023226577,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,1,0
1723,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
2513,1.1268015144541277,1.2897915940941798,0.4351135688855054,-0.6088576012151425,0,0,0,0,1
4435,0.32099540809051946,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
3877,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,1,0
5540,-0.851086201165638,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
2273,-0.11853519538053964,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,0,1
3628,0.24774030751200957,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,1,0
4770,0.027975005776480166,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,1,0
490,-0.5580657988515988,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
4769,-0.851086201165638,-0.8769341163215539,-0.14181451270518106,-0.056732960170967274,0,0,0,1,0
4549,0.32099540809051946,0.20642873888631294,0.469050514861428,-0.6088576012151425,0,0,0,1,0
862,-0.338300497116069,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
1006,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
3544,-0.11853519538053964,0.20642873888631294,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
1383,-0.9975964023226577,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,1,0
2478,1.7128423190822064,1.2897915940941798,0.469050514861428,-0.6088576012151425,0,0,0,0,1
4125,-0.851086201165638,-0.8769341163215539,-0.4811839724644082,0.21932936035112033,0,0,0,0,1
3113,-0.338300497116069,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
4392,-0.11853519538053964,0.20642873888631294,0.5708613527891958,-0.7468887614761863,0,0,0,0,1
1362,0.027975005776480166,0.20642873888631294,-0.07394062075333527,-0.19476412043201108,0,0,0,1,0
4077,1.3465668161896571,1.2897915940941798,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
506,-1.1441066034796774,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
1417,1.3465668161896571,1.2897915940941798,1.385348056211341,-1.1609822422593177,0,0,0,0,1
3402,0.6140158104045588,1.2897915940941798,0.3672396769336596,-0.6088576012151425,0,0,0,0,1
25,-0.11853519538053964,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
4507,1.5663321179251866,1.2897915940941798,1.1138524884039596,-1.022951081998274,0,0,0,1,0
5576,-0.851086201165638,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,0,1
1222,-1.5836372069507365,-1.4186155439254873,-1.4992923517420895,2.1517656040057336,0,0,0,1,0
3865,0.32099540809051946,0.20642873888631294,1.7247175159705688,-1.2990134025203615,0,1,0,0,0
1113,2.2256280231317755,1.2897915940941798,0.5708613527891958,-0.7468887614761863,0,0,0,0,1
4323,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,0,1
1552,-1.1441066034796774,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
4847,-0.11853519538053964,0.20642873888631294,0.5369244068132732,-0.7468887614761863,0,0,0,0,1
4237,1.2000566150326373,1.2897915940941798,1.1138524884039596,-1.022951081998274,0,0,0,0,1
2098,-0.338300497116069,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,1,0
2410,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
5302,-0.851086201165638,-0.8769341163215539,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
4484,0.32099540809051946,0.20642873888631294,1.2156633263317274,-1.1609822422593177,0,1,0,0,0
433,0.3942505086690294,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,0,1
4366,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
4019,1.786097419660716,1.2897915940941798,0.604798298765119,-0.7468887614761863,0,0,0,0,1
2517,-1.2173617040581872,-1.4186155439254873,-1.2617337299106306,1.5996409629615584,0,0,0,0,1
3226,-1.1441066034796774,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
3604,0.6140158104045588,0.20642873888631294,0.7744830286447325,-0.8849199217372301,0,0,0,1,0
2656,0.32099540809051946,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
2775,-0.11853519538053964,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,1,0
2943,2.2256280231317755,1.2897915940941798,0.3672396769336596,-0.6088576012151425,0,0,0,0,1
5509,0.32099540809051946,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
4827,1.3465668161896571,1.2897915940941798,0.5369244068132732,-0.7468887614761863,0,0,0,0,1
5074,-0.4848106982730888,-0.8769341163215539,-0.14181451270518106,-0.056732960170967274,0,0,0,0,1
1102,2.2256280231317755,1.2897915940941798,1.0120416504761913,-1.022951081998274,0,0,0,0,1
5045,-0.11853519538053964,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
4058,0.32099540809051946,0.20642873888631294,0.8084199746206552,-0.8849199217372301,0,0,0,1,0
194,0.32099540809051946,0.20642873888631294,1.1138524884039596,-1.022951081998274,0,1,0,0,0
615,0.24774030751200957,0.20642873888631294,-0.14181451270518106,-0.056732960170967274,0,0,0,0,1
643,1.1268015144541277,1.2897915940941798,1.5550327860909545,-1.2990134025203615,0,0,0,0,1
3886,0.24774030751200957,0.20642873888631294,1.7586544619464908,-1.4370445627814052,0,1,0,0,0
4999,0.24774030751200957,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,1,0
4796,0.10123010635498975,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
330,-0.851086201165638,-0.8769341163215539,-1.1259859460069395,1.3235786424394709,0,0,0,1,0
4607,1.3465668161896571,1.2897915940941798,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
2941,0.32099540809051946,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,1,0
2963,-1.1441066034796774,-0.8769341163215539,-1.5671662436939346,2.2897967642667774,1,0,0,0,0
483,0.32099540809051946,0.20642873888631294,0.3672396769336596,-0.6088576012151425,0,0,0,1,0
5546,0.17448520693349964,0.20642873888631294,0.027870217174432513,-0.3327952806930549,0,0,0,0,1
2357,-0.851086201165638,-0.8769341163215539,-0.5829948103921759,0.35736052061216417,0,0,0,1,0
2059,1.8593525202392263,1.2897915940941798,0.8084199746206552,-0.8849199217372301,0,0,0,1,0
32,-0.11853519538053964,0.20642873888631294,-0.8884273241754804,0.9094851616563394,1,0,0,0,0
3734,-0.11853519538053964,0.20642873888631294,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
4462,0.32099540809051946,0.20642873888631294,0.4011766229095822,-0.6088576012151425,0,0,0,1,0
3132,0.24774030751200957,0.20642873888631294,0.469050514861428,-0.6088576012151425,0,0,0,1,0
1444,0.24774030751200957,0.20642873888631294,-0.9563012161273262,0.9094851616563394,0,0,0,0,1
2210,1.5663321179251866,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,1,0
5531,-0.851086201165638,-0.8769341163215539,0.0957441091262783,-0.3327952806930549,0,0,0,0,1
1705,-1.2173617040581872,-0.8769341163215539,-1.329607621862476,1.7376721232226022,0,0,0,1,0
4991,0.6140158104045588,0.20642873888631294,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
4525,0.32099540809051946,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
1401,0.10123010635498975,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,1,0
4442,-0.851086201165638,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
170,0.32099540809051946,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
540,1.3465668161896571,1.2897915940941798,1.24960027230765,-1.1609822422593177,0,0,0,0,1
2821,0.6140158104045588,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,0,1
4248,0.6140158104045588,1.2897915940941798,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
2437,1.1268015144541277,1.2897915940941798,1.385348056211341,-1.1609822422593177,0,0,0,0,1
674,-1.1441066034796774,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,0,1
2617,0.4675056092475389,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
4339,-0.851086201165638,-0.8769341163215539,-0.14181451270518106,-0.056732960170967274,0,0,0,1,0
1815,0.6140158104045588,1.2897915940941798,0.604798298765119,-0.7468887614761863,0,0,0,0,1
2683,-0.4848106982730888,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,1,0
2802,-0.851086201165638,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,0,1
5500,1.3465668161896571,1.2897915940941798,0.5708613527891958,-0.7468887614761863,0,0,0,0,1
4805,-0.5580657988515988,-0.8769341163215539,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
1548,-1.1441066034796774,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,0,1
2145,-1.2173617040581872,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
355,0.24774030751200957,0.20642873888631294,1.5889697320668772,-1.2990134025203615,0,1,0,0,0
3470,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
2418,0.24774030751200957,0.20642873888631294,-1.0241751080791714,1.047516321917383,0,0,0,0,1
3554,0.4675056092475389,0.20642873888631294,0.12968105510220088,-0.3327952806930549,0,0,0,0,1
5024,-0.11853519538053964,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
3984,-1.2173617040581872,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,1,0
1051,-0.11853519538053964,0.20642873888631294,0.19755494705404608,-0.4708264409540987,0,0,0,0,1
3193,-1.2173617040581872,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
3247,1.3465668161896571,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,0,1
1751,-0.11853519538053964,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,1,0
5084,-0.19179029595904953,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
1772,-0.5580657988515988,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
1196,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
1878,-0.11853519538053964,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,0,1
2016,1.5663321179251866,1.2897915940941798,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
2005,-1.290616804636697,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
3659,0.32099540809051946,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,1,0
1482,1.7128423190822064,1.2897915940941798,0.7066091366928867,-0.7468887614761863,0,0,0,0,1
328,0.24774030751200957,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,1,0
648,-0.11853519538053964,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,1,0,0,0,0
5345,-0.11853519538053964,0.20642873888631294,-0.718742594295867,0.6334228411342517,1,0,0,0,0
1123,0.32099540809051946,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
2487,-0.11853519538053964,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
2311,0.027975005776480166,0.20642873888631294,-0.277562296608872,0.08129820009007653,0,0,0,1,0
2548,-0.851086201165638,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,1,0
3578,1.8593525202392263,1.2897915940941798,1.4871588941391094,-1.2990134025203615,0,0,0,1,0
5077,-0.4848106982730888,-0.8769341163215539,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
1259,-0.4848106982730888,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,1,0
2728,0.24774030751200957,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
3065,-0.4848106982730888,-0.8769341163215539,0.7744830286447325,-0.8849199217372301,0,1,0,0,0
2416,1.3465668161896571,1.2897915940941798,0.5369244068132732,-0.7468887614761863,0,0,0,0,1
1519,-1.2173617040581872,-1.4186155439254873,-1.193859837958785,1.4616098027005147,0,0,0,0,1
1378,0.32099540809051946,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,1,0
4918,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
1023,-0.851086201165638,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,0,1
3621,0.24774030751200957,0.20642873888631294,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
5475,-0.851086201165638,-0.8769341163215539,-1.0581120540550941,1.185547482178427,0,0,0,1,0
2144,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
912,0.32099540809051946,0.20642873888631294,0.3672396769336596,-0.6088576012151425,0,0,0,1,0
3625,-0.4848106982730888,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,1,0
1675,0.6140158104045588,0.20642873888631294,0.604798298765119,-0.7468887614761863,0,0,0,1,0
1746,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
2663,1.8593525202392263,1.2897915940941798,1.0459785964521138,-1.022951081998274,0,0,0,1,0
1736,-0.9975964023226577,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
1629,0.17448520693349964,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
4969,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
430,0.3942505086690294,0.20642873888631294,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
1808,-0.11853519538053964,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
3168,0.32099540809051946,0.20642873888631294,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
3754,0.9070362127185984,1.2897915940941798,0.469050514861428,-0.6088576012151425,0,0,0,0,1
3728,-0.851086201165638,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,1,0,0,0,0
3127,1.493077017346677,1.2897915940941798,1.2156633263317274,-1.1609822422593177,0,0,0,0,1
3103,-0.851086201165638,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
3751,0.9070362127185984,1.2897915940941798,0.469050514861428,-0.6088576012151425,0,0,0,0,1
2897,-0.11853519538053964,0.20642873888631294,-0.5829948103921759,0.35736052061216417,1,0,0,0,0
5059,0.4675056092475389,0.20642873888631294,0.12968105510220088,-0.3327952806930549,0,0,0,0,1
3271,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
5036,-0.11853519538053964,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
1995,1.5663321179251866,1.2897915940941798,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
2850,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
1106,0.32099540809051946,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
818,-0.851086201165638,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
3656,-0.851086201165638,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,1,0
5648,0.24774030751200957,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
1697,-0.338300497116069,-0.8769341163215539,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
3070,-0.6313208994301086,-0.8769341163215539,-0.07394062075333527,-0.19476412043201108,0,0,0,1,0
136,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
3617,0.24774030751200957,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,1,0
2620,0.4675056092475389,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
5030,-0.11853519538053964,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
1180,0.32099540809051946,0.20642873888631294,1.656843624018723,-1.2990134025203615,0,1,0,0,0
4860,-0.4848106982730888,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
888,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
4889,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,0,1
3071,0.24774030751200957,0.20642873888631294,0.33330273095773705,-0.4708264409540987,0,0,0,1,0
817,-0.4848106982730888,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,1,0
1111,0.32099540809051946,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
4181,-1.2173617040581872,-1.4186155439254873,-0.6169317563680992,0.49539168087320795,0,0,0,0,1
3379,-0.4848106982730888,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
1264,-0.4848106982730888,-0.8769341163215539,-0.07394062075333527,-0.19476412043201108,0,0,0,1,0
990,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
2900,0.9070362127185984,1.2897915940941798,1.2156633263317274,-1.1609822422593177,0,0,0,0,1
1739,-0.851086201165638,-0.8769341163215539,-1.4653554057661666,2.01373444374469,1,0,0,0,0
2226,-1.2173617040581872,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
353,0.24774030751200957,0.20642873888631294,1.1138524884039596,-1.022951081998274,0,1,0,0,0
4322,-0.19179029595904953,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
2209,2.2256280231317755,1.2897915940941798,1.1138524884039596,-1.022951081998274,0,0,0,0,1
